[2015-08-27 14:25:06] [Debug] [e:\luo\vcproject\ehome\ehomeclient\ehomeclientdlg.cpp-136: start client]
[2015-08-27 14:27:14] [Debug] [e:\luo\vcproject\ehome\ehomeclient\ehomeclientdlg.cpp-136: start client]
[2015-08-27 17:04:51] [Debug] [e:\luo\vcproject\ehome\ehomeclient\ehomeclientdlg.cpp-139: start client]
[2015-08-31 15:51:05] [Debug] [e:\luo\vcproject\ehome\ehomeclient\ehomeclientdlg.cpp-139: start client]
